# Species	Genes	Alg.-Conn.	Ht-clean.faa	Pb-clean.faa	Pc-clean.faa	Pf-clean.faa	Pk-clean.faa	Pv-clean.faa	Py-clean.faa	Tg-clean.faa
2	3	0.33	*	*	5306_g_Pc,5602_g_Pc	*	*	3009_g_Pv	*	*
2	3	0.33	*	*	5339_g_Pc,4998_g_Pc	*	*	5407_g_Pv	*	*
2	3	0.33	*	*	5351_g_Pc	*	*	5663_g_Pv,5681_g_Pv	*	*
2	3	0.33	*	*	5456_g_Pc,5148_g_Pc	*	*	5115_g_Pv	*	*
2	3	0.33	*	*	5479_g_Pc,5387_g_Pc	*	*	5096_g_Pv	*	*
2	3	0.33	*	*	5538_g_Pc,5378_g_Pc	*	*	4935_g_Pv	*	*
2	3	0.33	*	*	5631_g_Pc	*	*	5025_g_Pv,5582_g_Pv	*	*
2	3	0.33	*	*	5673_g_Pc,5686_g_Pc	*	*	4990_g_Pv	*	*
2	3	0.33	*	*	5773_g_Pc,5730_g_Pc	*	*	5164_g_Pv	*	*
2	3	0.33	*	1181_g_Pb	*	*	*	*	4260_g_Py,4621_g_Py	*
2	3	0.33	*	1197_g_Pb	*	*	*	*	*	5769_g_Tg,6479_g_Tg
2	3	0.33	*	1331_g_Pb,5196_g_Pb	*	*	*	*	36_g_Py	*
2	3	0.33	*	1765_g_Pb,5118_g_Pb	*	*	*	*	3469_g_Py	*
2	3	0.33	*	2292_g_Pb	*	*	*	*	*	558_g_Tg,615_g_Tg
2	3	0.33	*	2385_g_Pb	*	*	*	*	2983_g_Py,4845_g_Py	*
2	3	0.33	*	2606_g_Pb,5354_g_Pb	*	*	*	*	3564_g_Py	*
2	3	0.33	*	2676_g_Pb,4886_g_Pb	*	*	*	*	1986_g_Py	*
2	3	0.33	*	2739_g_Pb	*	*	*	*	*	10651_g_Tg,11448_g_Tg
2	3	0.33	*	2802_g_Pb,5373_g_Pb	*	*	*	*	2840_g_Py	*
2	3	0.33	*	2896_g_Pb	*	*	*	*	*	10345_g_Tg,12179_g_Tg
2	3	0.33	*	3261_g_Pb	*	*	*	*	*	1248_g_Tg,1390_g_Tg
2	3	0.33	*	3819_g_Pb	*	*	*	*	*	3121_g_Tg,3802_g_Tg
2	3	0.33	*	3855_g_Pb	*	*	*	*	*	9647_g_Tg,13016_g_Tg
2	3	0.33	*	5134_g_Pb,7122_g_Pb	*	*	*	*	2999_g_Py	*
2	3	0.33	*	513_g_Pb,5066_g_Pb	*	*	*	*	1886_g_Py	*
2	3	0.33	*	5233_g_Pb	*	*	*	*	3267_g_Py,4047_g_Py	*
2	3	0.33	*	5588_g_Pb,5598_g_Pb	*	*	*	*	939_g_Py	*
2	3	0.33	*	5592_g_Pb,4253_g_Pb	*	*	*	*	3497_g_Py	*
2	3	0.33	*	5599_g_Pb	*	*	*	*	2985_g_Py,3498_g_Py	*
2	3	0.33	*	5600_g_Pb,5614_g_Pb	*	*	*	*	4039_g_Py	*
2	3	0.33	*	5618_g_Pb	*	*	*	*	3633_g_Py,4649_g_Py	*
2	3	0.33	*	5642_g_Pb	*	*	*	*	*	419_g_Tg,756_g_Tg
2	3	0.33	*	6407_g_Pb,6984_g_Pb	*	*	*	*	4611_g_Py	*
2	3	0.33	*	6410_g_Pb	*	*	*	*	931_g_Py,3622_g_Py	*
2	3	0.33	*	6428_g_Pb	*	*	*	*	*	10666_g_Tg,11463_g_Tg
2	3	0.33	*	6477_g_Pb	*	*	*	*	166_g_Py,4058_g_Py	*
2	3	0.33	2509_g_Ht	*	*	*	*	*	*	9951_g_Tg,12571_g_Tg
2	3	0.33	2514_g_Ht	*	*	*	*	*	*	12144_g_Tg,10381_g_Tg
2	3	0.33	2646_g_Ht	71_g_Pb,5094_g_Pb	*	*	*	*	*	*
2	3	0.33	2978_g_Ht	*	*	*	*	*	*	7116_g_Tg,7801_g_Tg
2	3	0.33	744_g_Ht	34_g_Pb,4866_g_Pb	*	*	*	*	*	*
2	2	1	*	*	*	*	*	19_g_Pv	911_g_Py	*
2	2	1	*	*	*	*	*	2449_g_Pv	1531_g_Py	*
2	2	1	*	*	*	*	*	910_g_Pv	304_g_Py	*
2	2	1	*	*	*	*	1165_g_Pk	1107_g_Pv	*	*
2	2	1	*	*	*	*	203_g_Pk	5379_g_Pv	*	*
2	2	1	*	*	*	*	2139_g_Pk	1855_g_Pv	*	*
2	2	1	*	*	*	*	2520_g_Pk	2407_g_Pv	*	*
2	2	1	*	*	*	*	2596_g_Pk	2484_g_Pv	*	*
2	2	1	*	*	*	*	2622_g_Pk	2528_g_Pv	*	*
2	2	1	*	*	*	*	2686_g_Pk	2591_g_Pv	*	*
2	2	1	*	*	*	*	2772_g_Pk	2680_g_Pv	*	*
2	2	1	*	*	*	*	2913_g_Pk	2810_g_Pv	*	*
2	2	1	*	*	*	*	2959_g_Pk	2852_g_Pv	*	*
2	2	1	*	*	*	*	3069_g_Pk	2954_g_Pv	*	*
2	2	1	*	*	*	*	3073_g_Pk	2958_g_Pv	*	*
2	2	1	*	*	*	*	3113_g_Pk	2997_g_Pv	*	*
2	2	1	*	*	*	*	3128_g_Pk	3034_g_Pv	*	*
2	2	1	*	*	*	*	3356_g_Pk	3269_g_Pv	*	*
2	2	1	*	*	*	*	3407_g_Pk	3316_g_Pv	*	*
2	2	1	*	*	*	*	3426_g_Pk	3331_g_Pv	*	*
2	2	1	*	*	*	*	348_g_Pk	332_g_Pv	*	*
2	2	1	*	*	*	*	3521_g_Pk	5432_g_Pv	*	*
2	2	1	*	*	*	*	3559_g_Pk	3474_g_Pv	*	*
2	2	1	*	*	*	*	3566_g_Pk	3480_g_Pv	*	*
2	2	1	*	*	*	*	3584_g_Pk	3514_g_Pv	*	*
2	2	1	*	*	*	*	3586_g_Pk	3516_g_Pv	*	*
2	2	1	*	*	*	*	3777_g_Pk	3606_g_Pv	*	*
2	2	1	*	*	*	*	3988_g_Pk	3902_g_Pv	*	*
2	2	1	*	*	*	*	4212_g_Pk	5219_g_Pv	*	*
2	2	1	*	*	*	*	4343_g_Pk	4244_g_Pv	*	*
2	2	1	*	*	*	*	4579_g_Pk	5376_g_Pv	*	*
2	2	1	*	*	*	*	4944_g_Pk	2504_g_Pv	*	*
2	2	1	*	*	*	*	4945_g_Pk	4061_g_Pv	*	*
2	2	1	*	*	*	*	799_g_Pk	742_g_Pv	*	*
2	2	1	*	*	*	1182_g_Pf	*	*	3427_g_Py	*
2	2	1	*	*	*	1231_g_Pf	2873_g_Pk	*	*	*
2	2	1	*	*	*	1253_g_Pf	*	*	1882_g_Py	*
2	2	1	*	*	*	1445_g_Pf	*	1702_g_Pv	*	*
2	2	1	*	*	*	1528_g_Pf	*	*	2622_g_Py	*
2	2	1	*	*	*	1689_g_Pf	1400_g_Pk	*	*	*
2	2	1	*	*	*	1724_g_Pf	*	*	4731_g_Py	*
2	2	1	*	*	*	18_g_Pf	*	*	472_g_Py	*
2	2	1	*	*	*	1991_g_Pf	*	2672_g_Pv	*	*
2	2	1	*	*	*	2070_g_Pf	*	1444_g_Pv	*	*
2	2	1	*	*	*	2095_g_Pf	1539_g_Pk	*	*	*
2	2	1	*	*	*	2127_g_Pf	*	*	3333_g_Py	*
2	2	1	*	*	*	2253_g_Pf	*	2226_g_Pv	*	*
2	2	1	*	*	*	2332_g_Pf	*	2304_g_Pv	*	*
2	2	1	*	*	*	2471_g_Pf	2550_g_Pk	*	*	*
2	2	1	*	*	*	248_g_Pf	*	*	391_g_Py	*
2	2	1	*	*	*	2504_g_Pf	2586_g_Pk	*	*	*
2	2	1	*	*	*	2509_g_Pf	*	*	1557_g_Py	*
2	2	1	*	*	*	2642_g_Pf	*	*	3966_g_Py	*
2	2	1	*	*	*	27_g_Pf	1936_g_Pk	*	*	*
2	2	1	*	*	*	2971_g_Pf	4935_g_Pk	*	*	*
2	2	1	*	*	*	2984_g_Pf	*	*	3184_g_Py	*
2	2	1	*	*	*	3154_g_Pf	*	*	629_g_Py	*
2	2	1	*	*	*	3199_g_Pf	*	*	1814_g_Py	*
2	2	1	*	*	*	3421_g_Pf	*	*	46_g_Py	*
2	2	1	*	*	*	3574_g_Pf	*	*	4301_g_Py	*
2	2	1	*	*	*	3807_g_Pf	4431_g_Pk	*	*	*
2	2	1	*	*	*	4211_g_Pf	*	*	2094_g_Py	*
2	2	1	*	*	*	4217_g_Pf	*	*	2088_g_Py	*
2	2	1	*	*	*	4361_g_Pf	*	*	1942_g_Py	*
2	2	1	*	*	*	4411_g_Pf	*	*	3466_g_Py	*
2	2	1	*	*	*	4413_g_Pf	*	*	3183_g_Py	*
2	2	1	*	*	*	4459_g_Pf	*	*	4464_g_Py	*
2	2	1	*	*	*	4519_g_Pf	*	*	4402_g_Py	*
2	2	1	*	*	*	4649_g_Pf	*	*	840_g_Py	*
2	2	1	*	*	*	496_g_Pf	811_g_Pk	*	*	*
2	2	1	*	*	*	5091_g_Pf	*	*	4546_g_Py	*
2	2	1	*	*	*	5117_g_Pf	*	*	4572_g_Py	*
2	2	1	*	*	*	5135_g_Pf	*	*	4595_g_Py	*
2	2	1	*	*	*	768_g_Pf	2202_g_Pk	*	*	*
2	2	1	*	*	1002_g_Pc	*	1164_g_Pk	*	*	*
2	2	1	*	*	1003_g_Pc	*	2059_g_Pk	*	*	*
2	2	1	*	*	111_g_Pc	*	121_g_Pk	*	*	*
2	2	1	*	*	1354_g_Pc	*	*	*	4763_g_Py	*
2	2	1	*	*	1429_g_Pc	*	1472_g_Pk	*	*	*
2	2	1	*	*	1435_g_Pc	*	*	5098_g_Pv	*	*
2	2	1	*	*	1492_g_Pc	*	*	1468_g_Pv	*	*
2	2	1	*	*	1519_g_Pc	*	*	1495_g_Pv	*	*
2	2	1	*	*	1582_g_Pc	*	*	*	2683_g_Py	*
2	2	1	*	*	1662_g_Pc	*	*	1635_g_Pv	*	*
2	2	1	*	*	168_g_Pc	*	*	162_g_Pv	*	*
2	2	1	*	*	1779_g_Pc	*	*	1750_g_Pv	*	*
2	2	1	*	*	1838_g_Pc	*	*	1806_g_Pv	*	*
2	2	1	*	*	1882_g_Pc	*	*	1846_g_Pv	*	*
2	2	1	*	*	1887_g_Pc	*	*	1850_g_Pv	*	*
2	2	1	*	*	1897_g_Pc	*	1933_g_Pk	*	*	*
2	2	1	*	*	18_g_Pc	*	*	14_g_Pv	*	*
2	2	1	*	*	1953_g_Pc	*	*	1914_g_Pv	*	*
2	2	1	*	*	197_g_Pc	*	214_g_Pk	*	*	*
2	2	1	*	*	2201_g_Pc	*	*	2157_g_Pv	*	*
2	2	1	*	*	2294_g_Pc	*	*	2254_g_Pv	*	*
2	2	1	*	*	2520_g_Pc	*	*	2482_g_Pv	*	*
2	2	1	*	*	2521_g_Pc	*	*	2483_g_Pv	*	*
2	2	1	*	*	2525_g_Pc	*	*	2486_g_Pv	*	*
2	2	1	*	*	2528_g_Pc	*	*	2488_g_Pv	*	*
2	2	1	*	*	2529_g_Pc	*	*	2490_g_Pv	*	*
2	2	1	*	*	2533_g_Pc	*	*	5594_g_Pv	*	*
2	2	1	*	*	2534_g_Pc	*	*	2493_g_Pv	*	*
2	2	1	*	*	2535_g_Pc	*	*	2496_g_Pv	*	*
2	2	1	*	*	2590_g_Pc	*	*	2565_g_Pv	*	*
2	2	1	*	*	2688_g_Pc	*	*	2661_g_Pv	*	*
2	2	1	*	*	2690_g_Pc	*	*	2664_g_Pv	*	*
2	2	1	*	*	2691_g_Pc	*	*	2665_g_Pv	*	*
2	2	1	*	*	2696_g_Pc	*	*	2668_g_Pv	*	*
2	2	1	*	*	2701_g_Pc	*	*	2673_g_Pv	*	*
2	2	1	*	*	2702_g_Pc	*	*	2674_g_Pv	*	*
2	2	1	*	*	2704_g_Pc	*	*	2676_g_Pv	*	*
2	2	1	*	*	2705_g_Pc	*	*	2677_g_Pv	*	*
2	2	1	*	*	2706_g_Pc	*	*	2678_g_Pv	*	*
2	2	1	*	*	2751_g_Pc	*	*	2725_g_Pv	*	*
2	2	1	*	*	278_g_Pc	*	*	268_g_Pv	*	*
2	2	1	*	*	280_g_Pc	*	299_g_Pk	*	*	*
2	2	1	*	*	281_g_Pc	*	*	271_g_Pv	*	*
2	2	1	*	*	282_g_Pc	*	*	272_g_Pv	*	*
2	2	1	*	*	2845_g_Pc	*	*	5369_g_Pv	*	*
2	2	1	*	*	2851_g_Pc	*	2926_g_Pk	*	*	*
2	2	1	*	*	285_g_Pc	*	*	274_g_Pv	*	*
2	2	1	*	*	286_g_Pc	*	*	277_g_Pv	*	*
2	2	1	*	*	290_g_Pc	*	*	280_g_Pv	*	*
2	2	1	*	*	2918_g_Pc	*	*	2887_g_Pv	*	*
2	2	1	*	*	2964_g_Pc	*	*	2928_g_Pv	*	*
2	2	1	*	*	2_g_Pc	*	*	2994_g_Pv	*	*
2	2	1	*	*	3040_g_Pc	*	*	2993_g_Pv	*	*
2	2	1	*	*	3043_g_Pc	*	*	2999_g_Pv	*	*
2	2	1	*	*	3046_g_Pc	*	*	3002_g_Pv	*	*
2	2	1	*	*	3053_g_Pc	*	*	3022_g_Pv	*	*
2	2	1	*	*	3055_g_Pc	*	*	3026_g_Pv	*	*
2	2	1	*	*	3056_g_Pc	*	*	3027_g_Pv	*	*
2	2	1	*	*	309_g_Pc	*	*	298_g_Pv	*	*
2	2	1	*	*	311_g_Pc	*	*	300_g_Pv	*	*
2	2	1	*	*	3147_g_Pc	*	*	3120_g_Pv	*	*
2	2	1	*	*	315_g_Pc	*	*	305_g_Pv	*	*
2	2	1	*	*	316_g_Pc	*	*	306_g_Pv	*	*
2	2	1	*	*	3177_g_Pc	*	3249_g_Pk	*	*	*
2	2	1	*	*	317_g_Pc	*	*	307_g_Pv	*	*
2	2	1	*	*	318_g_Pc	*	*	308_g_Pv	*	*
2	2	1	*	*	3201_g_Pc	4789_g_Pf	*	*	*	*
2	2	1	*	*	3211_g_Pc	*	*	*	4110_g_Py	*
2	2	1	*	*	321_g_Pc	*	*	312_g_Pv	*	*
2	2	1	*	*	3222_g_Pc	*	*	3196_g_Pv	*	*
2	2	1	*	*	3224_g_Pc	*	1654_g_Pk	*	*	*
2	2	1	*	*	3225_g_Pc	*	1653_g_Pk	*	*	*
2	2	1	*	*	3230_g_Pc	*	*	3203_g_Pv	*	*
2	2	1	*	*	3231_g_Pc	*	*	3212_g_Pv	*	*
2	2	1	*	*	3232_g_Pc	*	*	2494_g_Pv	*	*
2	2	1	*	*	3236_g_Pc	*	*	3218_g_Pv	*	*
2	2	1	*	*	3243_g_Pc	*	*	3224_g_Pv	*	*
2	2	1	*	*	3348_g_Pc	*	3425_g_Pk	*	*	*
2	2	1	*	*	3349_g_Pc	*	*	3329_g_Pv	*	*
2	2	1	*	*	3481_g_Pc	*	3560_g_Pk	*	*	*
2	2	1	*	*	3494_g_Pc	*	*	3491_g_Pv	*	*
2	2	1	*	*	3500_g_Pc	*	*	3494_g_Pv	*	*
2	2	1	*	*	3501_g_Pc	*	*	3496_g_Pv	*	*
2	2	1	*	*	3502_g_Pc	*	*	3497_g_Pv	*	*
2	2	1	*	*	3504_g_Pc	*	*	3507_g_Pv	*	*
2	2	1	*	*	3512_g_Pc	*	*	3518_g_Pv	*	*
2	2	1	*	*	3520_g_Pc	*	3595_g_Pk	*	*	*
2	2	1	*	*	3527_g_Pc	*	3602_g_Pk	*	*	*
2	2	1	*	*	3563_g_Pc	*	*	3725_g_Pv	*	*
2	2	1	*	*	3575_g_Pc	*	*	3713_g_Pv	*	*
2	2	1	*	*	3668_g_Pc	*	*	3628_g_Pv	*	*
2	2	1	*	*	3689_g_Pc	*	*	3607_g_Pv	*	*
2	2	1	*	*	3716_g_Pc	*	*	3581_g_Pv	*	*
2	2	1	*	*	3717_g_Pc	*	*	3580_g_Pv	*	*
2	2	1	*	*	3718_g_Pc	*	*	3579_g_Pv	*	*
2	2	1	*	*	3723_g_Pc	*	*	3575_g_Pv	*	*
2	2	1	*	*	3725_g_Pc	*	*	5597_g_Pv	*	*
2	2	1	*	*	3726_g_Pc	*	*	5598_g_Pv	*	*
2	2	1	*	*	3727_g_Pc	*	*	5599_g_Pv	*	*
2	2	1	*	*	3728_g_Pc	*	*	5600_g_Pv	*	*
2	2	1	*	*	3729_g_Pc	*	*	3727_g_Pv	*	*
2	2	1	*	*	3900_g_Pc	*	*	3894_g_Pv	*	*
2	2	1	*	*	4042_g_Pc	*	*	4045_g_Pv	*	*
2	2	1	*	*	4044_g_Pc	*	*	4046_g_Pv	*	*
2	2	1	*	*	4045_g_Pc	*	*	4062_g_Pv	*	*
2	2	1	*	*	4046_g_Pc	*	*	4063_g_Pv	*	*
2	2	1	*	*	4047_g_Pc	*	*	4064_g_Pv	*	*
2	2	1	*	*	4048_g_Pc	*	*	4065_g_Pv	*	*
2	2	1	*	*	4052_g_Pc	*	4144_g_Pk	*	*	*
2	2	1	*	*	4053_g_Pc	*	*	4072_g_Pv	*	*
2	2	1	*	*	4084_g_Pc	*	4174_g_Pk	*	*	*
2	2	1	*	*	4119_g_Pc	*	*	4135_g_Pv	*	*
2	2	1	*	*	4121_g_Pc	*	*	4137_g_Pv	*	*
2	2	1	*	*	416_g_Pc	568_g_Pf	*	*	*	*
2	2	1	*	*	4173_g_Pc	*	4268_g_Pk	*	*	*
2	2	1	*	*	4224_g_Pc	3905_g_Pf	*	*	*	*
2	2	1	*	*	4280_g_Pc	*	*	4289_g_Pv	*	*
2	2	1	*	*	4408_g_Pc	*	*	4052_g_Pv	*	*
2	2	1	*	*	4488_g_Pc	*	4601_g_Pk	*	*	*
2	2	1	*	*	4524_g_Pc	*	*	4532_g_Pv	*	*
2	2	1	*	*	4586_g_Pc	*	*	4591_g_Pv	*	*
2	2	1	*	*	46_g_Pc	*	*	4969_g_Pv	*	*
2	2	1	*	*	4729_g_Pc	*	*	4731_g_Pv	*	*
2	2	1	*	*	4763_g_Pc	*	*	4762_g_Pv	*	*
2	2	1	*	*	4769_g_Pc	*	*	4767_g_Pv	*	*
2	2	1	*	*	4806_g_Pc	*	*	4801_g_Pv	*	*
2	2	1	*	*	4809_g_Pc	*	4916_g_Pk	*	*	*
2	2	1	*	*	4837_g_Pc	*	*	4829_g_Pv	*	*
2	2	1	*	*	4841_g_Pc	*	*	3018_g_Pv	*	*
2	2	1	*	*	4843_g_Pc	497_g_Pf	*	*	*	*
2	2	1	*	*	4844_g_Pc	3021_g_Pf	*	*	*	*
2	2	1	*	*	4845_g_Pc	*	*	743_g_Pv	*	*
2	2	1	*	*	4848_g_Pc	*	*	2813_g_Pv	*	*
2	2	1	*	*	4851_g_Pc	*	*	2815_g_Pv	*	*
2	2	1	*	*	4854_g_Pc	*	*	747_g_Pv	*	*
2	2	1	*	*	4855_g_Pc	*	*	5661_g_Pv	*	*
2	2	1	*	*	4863_g_Pc	*	1658_g_Pk	*	*	*
2	2	1	*	*	4865_g_Pc	*	*	4047_g_Pv	*	*
2	2	1	*	*	4867_g_Pc	*	*	5049_g_Pv	*	*
2	2	1	*	*	4874_g_Pc	*	*	5349_g_Pv	*	*
2	2	1	*	*	4879_g_Pc	*	*	5017_g_Pv	*	*
2	2	1	*	*	4881_g_Pc	*	*	5055_g_Pv	*	*
2	2	1	*	*	4888_g_Pc	*	*	4972_g_Pv	*	*
2	2	1	*	*	4890_g_Pc	*	*	5038_g_Pv	*	*
2	2	1	*	*	4891_g_Pc	*	*	5629_g_Pv	*	*
2	2	1	*	*	4897_g_Pc	*	*	5648_g_Pv	*	*
2	2	1	*	*	4898_g_Pc	*	*	5341_g_Pv	*	*
2	2	1	*	*	4904_g_Pc	*	*	5611_g_Pv	*	*
2	2	1	*	*	4906_g_Pc	*	*	5070_g_Pv	*	*
2	2	1	*	*	4909_g_Pc	*	*	5338_g_Pv	*	*
2	2	1	*	*	4910_g_Pc	*	*	5380_g_Pv	*	*
2	2	1	*	*	4911_g_Pc	*	*	4050_g_Pv	*	*
2	2	1	*	*	4917_g_Pc	*	*	309_g_Pv	*	*
2	2	1	*	*	4922_g_Pc	*	*	5650_g_Pv	*	*
2	2	1	*	*	4924_g_Pc	*	*	5118_g_Pv	*	*
2	2	1	*	*	4925_g_Pc	*	*	5448_g_Pv	*	*
2	2	1	*	*	4930_g_Pc	*	*	310_g_Pv	*	*
2	2	1	*	*	4934_g_Pc	*	*	3504_g_Pv	*	*
2	2	1	*	*	4935_g_Pc	*	*	5444_g_Pv	*	*
2	2	1	*	*	4936_g_Pc	*	*	5060_g_Pv	*	*
2	2	1	*	*	4937_g_Pc	*	2788_g_Pk	*	*	*
2	2	1	*	*	4942_g_Pc	*	*	3490_g_Pv	*	*
2	2	1	*	*	4956_g_Pc	*	*	5640_g_Pv	*	*
2	2	1	*	*	4958_g_Pc	*	*	5408_g_Pv	*	*
2	2	1	*	*	4959_g_Pc	*	*	5361_g_Pv	*	*
2	2	1	*	*	4963_g_Pc	*	*	5586_g_Pv	*	*
2	2	1	*	*	4964_g_Pc	*	*	5005_g_Pv	*	*
2	2	1	*	*	4973_g_Pc	*	1586_g_Pk	*	*	*
2	2	1	*	*	4992_g_Pc	*	*	5593_g_Pv	*	*
2	2	1	*	*	5005_g_Pc	*	*	5437_g_Pv	*	*
2	2	1	*	*	5011_g_Pc	*	*	5383_g_Pv	*	*
2	2	1	*	*	5016_g_Pc	*	*	4919_g_Pv	*	*
2	2	1	*	*	5019_g_Pc	*	*	4048_g_Pv	*	*
2	2	1	*	*	5021_g_Pc	*	*	5343_g_Pv	*	*
2	2	1	*	*	5026_g_Pc	*	*	2666_g_Pv	*	*
2	2	1	*	*	5028_g_Pc	*	*	5459_g_Pv	*	*
2	2	1	*	*	5030_g_Pc	*	*	5440_g_Pv	*	*
2	2	1	*	*	5033_g_Pc	*	*	5256_g_Pv	*	*
2	2	1	*	*	5035_g_Pc	*	*	4916_g_Pv	*	*
2	2	1	*	*	5036_g_Pc	*	*	5234_g_Pv	*	*
2	2	1	*	*	5038_g_Pc	*	*	5463_g_Pv	*	*
2	2	1	*	*	5043_g_Pc	*	*	4877_g_Pv	*	*
2	2	1	*	*	5046_g_Pc	*	*	5119_g_Pv	*	*
2	2	1	*	*	5050_g_Pc	*	*	4970_g_Pv	*	*
2	2	1	*	*	5067_g_Pc	*	*	5638_g_Pv	*	*
2	2	1	*	*	5073_g_Pc	*	*	4915_g_Pv	*	*
2	2	1	*	*	5075_g_Pc	*	*	3207_g_Pv	*	*
2	2	1	*	*	5086_g_Pc	*	*	5198_g_Pv	*	*
2	2	1	*	*	5095_g_Pc	*	*	4939_g_Pv	*	*
2	2	1	*	*	5109_g_Pc	*	*	4907_g_Pv	*	*
2	2	1	*	*	5135_g_Pc	*	*	4873_g_Pv	*	*
2	2	1	*	*	5146_g_Pc	*	4336_g_Pk	*	*	*
2	2	1	*	*	5153_g_Pc	*	*	4882_g_Pv	*	*
2	2	1	*	*	5165_g_Pc	*	*	5342_g_Pv	*	*
2	2	1	*	*	5166_g_Pc	*	*	4911_g_Pv	*	*
2	2	1	*	*	5171_g_Pc	*	*	5079_g_Pv	*	*
2	2	1	*	*	5172_g_Pc	*	*	5086_g_Pv	*	*
2	2	1	*	*	5176_g_Pc	*	*	5435_g_Pv	*	*
2	2	1	*	*	5187_g_Pc	*	*	5237_g_Pv	*	*
2	2	1	*	*	5192_g_Pc	*	*	5215_g_Pv	*	*
2	2	1	*	*	5193_g_Pc	*	*	5165_g_Pv	*	*
2	2	1	*	*	5200_g_Pc	*	*	5585_g_Pv	*	*
2	2	1	*	*	5207_g_Pc	*	*	5094_g_Pv	*	*
2	2	1	*	*	5226_g_Pc	*	*	5078_g_Pv	*	*
2	2	1	*	*	5228_g_Pc	*	*	5158_g_Pv	*	*
2	2	1	*	*	5242_g_Pc	*	*	4910_g_Pv	*	*
2	2	1	*	*	5257_g_Pc	*	*	4058_g_Pv	*	*
2	2	1	*	*	5262_g_Pc	*	*	4956_g_Pv	*	*
2	2	1	*	*	5264_g_Pc	*	*	5451_g_Pv	*	*
2	2	1	*	*	5270_g_Pc	*	*	5403_g_Pv	*	*
2	2	1	*	*	5271_g_Pc	*	*	5583_g_Pv	*	*
2	2	1	*	*	5275_g_Pc	*	*	3502_g_Pv	*	*
2	2	1	*	*	5288_g_Pc	*	*	5457_g_Pv	*	*
2	2	1	*	*	5292_g_Pc	*	*	5159_g_Pv	*	*
2	2	1	*	*	5298_g_Pc	*	*	5145_g_Pv	*	*
2	2	1	*	*	5302_g_Pc	*	*	5171_g_Pv	*	*
2	2	1	*	*	5304_g_Pc	*	*	5340_g_Pv	*	*
2	2	1	*	*	5308_g_Pc	*	*	5107_g_Pv	*	*
2	2	1	*	*	5317_g_Pc	*	*	2507_g_Pv	*	*
2	2	1	*	*	5335_g_Pc	*	*	5422_g_Pv	*	*
2	2	1	*	*	5337_g_Pc	*	*	5628_g_Pv	*	*
2	2	1	*	*	5346_g_Pc	*	*	5514_g_Pv	*	*
2	2	1	*	*	5355_g_Pc	*	*	5424_g_Pv	*	*
2	2	1	*	*	5359_g_Pc	*	*	4904_g_Pv	*	*
2	2	1	*	*	5395_g_Pc	*	*	5406_g_Pv	*	*
2	2	1	*	*	5405_g_Pc	*	*	5168_g_Pv	*	*
2	2	1	*	*	5419_g_Pc	*	*	5134_g_Pv	*	*
2	2	1	*	*	5423_g_Pc	*	*	5074_g_Pv	*	*
2	2	1	*	*	5424_g_Pc	*	*	5429_g_Pv	*	*
2	2	1	*	*	5440_g_Pc	*	*	3499_g_Pv	*	*
2	2	1	*	*	5442_g_Pc	*	*	5445_g_Pv	*	*
2	2	1	*	*	5449_g_Pc	*	*	5224_g_Pv	*	*
2	2	1	*	*	5459_g_Pc	*	*	5221_g_Pv	*	*
2	2	1	*	*	5466_g_Pc	*	*	5144_g_Pv	*	*
2	2	1	*	*	5467_g_Pc	*	*	*	2100_g_Py	*
2	2	1	*	*	5472_g_Pc	*	*	5359_g_Pv	*	*
2	2	1	*	*	5490_g_Pc	*	*	5232_g_Pv	*	*
2	2	1	*	*	5499_g_Pc	*	*	5181_g_Pv	*	*
2	2	1	*	*	5520_g_Pc	*	*	3409_g_Pv	*	*
2	2	1	*	*	5524_g_Pc	*	*	4881_g_Pv	*	*
2	2	1	*	*	5529_g_Pc	*	*	5401_g_Pv	*	*
2	2	1	*	*	5537_g_Pc	*	*	5351_g_Pv	*	*
2	2	1	*	*	5539_g_Pc	*	*	4870_g_Pv	*	*
2	2	1	*	*	5540_g_Pc	*	*	3505_g_Pv	*	*
2	2	1	*	*	5544_g_Pc	*	*	5188_g_Pv	*	*
2	2	1	*	*	5546_g_Pc	*	*	4921_g_Pv	*	*
2	2	1	*	*	5550_g_Pc	*	*	4961_g_Pv	*	*
2	2	1	*	*	5562_g_Pc	*	*	3397_g_Pv	*	*
2	2	1	*	*	5577_g_Pc	*	*	4888_g_Pv	*	*
2	2	1	*	*	5584_g_Pc	*	*	5163_g_Pv	*	*
2	2	1	*	*	5592_g_Pc	*	*	3001_g_Pv	*	*
2	2	1	*	*	5604_g_Pc	*	*	5190_g_Pv	*	*
2	2	1	*	*	5619_g_Pc	*	*	5083_g_Pv	*	*
2	2	1	*	*	5623_g_Pc	*	*	5381_g_Pv	*	*
2	2	1	*	*	5630_g_Pc	*	*	5375_g_Pv	*	*
2	2	1	*	*	5641_g_Pc	*	*	1854_g_Pv	*	*
2	2	1	*	*	5649_g_Pc	*	*	5071_g_Pv	*	*
2	2	1	*	*	5656_g_Pc	*	*	5410_g_Pv	*	*
2	2	1	*	*	5661_g_Pc	*	*	5664_g_Pv	*	*
2	2	1	*	*	5668_g_Pc	*	*	5595_g_Pv	*	*
2	2	1	*	*	5670_g_Pc	*	*	5093_g_Pv	*	*
2	2	1	*	*	5671_g_Pc	*	*	4964_g_Pv	*	*
